NEWID,INCLASS,FINCBTXM,iTotalExp,iFoodAtHome,iFoodAway,iHousing,otherHousing,iUtilites,iClothingAndBeauty,iTransportation,iHealthcare,iEntertainment,iMiscellaneous,iCharitableAndFamilyGiving,iInsurance,iEducation,iHousingPrinciple
3106202,5,45275.0,26522.799999999996,2184.0,1560.0,11460.0,640.0,3044.0,0.0,964.0,6178.800000000001,492.0,0.0,0.0,0.0,0.0,0.0
3106312,2,14340.0,13366.800000000007,2300.000000000004,519.9999999999995,3636.0,748.0,2296.0,744.0,388.0,1202.8000000000002,1532.0,0.0,0.0,0.0,0.0,0.0
3106492,5,40259.0,28842.79999999999,2079.999999999996,1143.9999999999995,13008.0,2180.0,3192.0,339.9999999999996,360.0,3298.8,840.0,0.0,2400.0,0.0,0.0,4272.0
3107163,4,32000.0,15051.999999999996,784.0,156.0,9540.0,36.0,1200.0,60.0,920.0,2355.999999999996,0.0,0.0,0.0,0.0,0.0,0.0
3110032,2,14723.0,13226.800000000007,2936.000000000004,24.0,5880.0,636.0,1136.0,407.99999999999994,624.0,1582.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0
3110232,7,72000.0,15708.000000000004,3380.0000000000036,1560.0,6000.0,0.0,2140.0,0.0,2628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3142232,4,39000.0,31183.999999999993,5131.999999999993,1800.0,3000.0,640.0,2784.0,80.00000000000003,4344.0,11427.999999999996,1196.0,780.0,0.0,0.0,0.0,0.0
3144282,3,27716.8,20542.800000000003,2492.000000000004,1251.999999999996,10800.0,0.0,1392.0,300.0,120.0,2698.7999999999997,288.0,0.0,1200.0,0.0,0.0,0.0
3146122,1,2134.0,26162.8,1020.0,4280.000000000005,10440.0,432.0,1352.0,540.0,4248.0,1498.8000000000002,2280.0,72.0,0.0,0.0,0.0,0.0
3149242,5,50000.0,23464.0,4160.000000000005,1299.999999999996,14400.0,192.0,1480.0,0.0,540.0,1092.0,0.0,0.0,300.0,0.0,0.0,0.0
3149472,7,113651.0,25004.000000000007,2972.000000000001,5160.000000000001,10500.0,1632.0,1500.0,84.0,2964.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0
3149942,7,97110.8,41555.999999999985,3639.9999999999964,1040.0000000000005,15780.0,2979.9999999999995,4952.0,584.0,3340.0,3820.0,2060.0,0.0,3360.0,0.0,0.0,1716.0
3150822,2,15659.0,19878.8,2079.999999999996,1560.0,5568.0,1700.000000000004,4880.0,0.0,1872.0,1258.8000000000002,960.0,0.0,0.0,0.0,0.0,3408.0
3151062,6,58800.0,49810.80000000002,3900.0,2600.000000000004,17472.0,9380.000000000004,2664.0,2616.0,1951.9999999999998,3726.7999999999997,3700.0,0.0,1800.0,0.0,0.0,10163.999999999996
3165622,4,33395.0,32442.799999999996,4380.0,1319.9999999999998,6720.0,4560.0,3824.0,1292.0,2336.0,5178.8,1080.0,1352.000000000004,400.0,0.0,0.0,0.0
3166602,2,15874.0,15355.999999999998,2079.999999999996,104.00000000000003,7800.0,600.0,1800.0,216.0,36.0,600.0,1080.0,1039.9999999999993,0.0,0.0,0.0,0.0
3167052,3,21528.4,17639.999999999996,2700.0,1299.999999999996,7080.0,0.0,1200.0,168.0,1300.0,1384.0,1260.0,1248.0,0.0,0.0,0.0,0.0
3168632,5,44619.0,18686.800000000007,1560.0,519.9999999999995,4260.0,2412.0,960.0,600.0000000000005,1880.0,3594.7999999999997,336.0,144.0,2420.0,0.0,0.0,868.0
3168962,1,4859.0,27750.800000000003,2756.000000000004,2340.0,1200.0,8680.0,2080.0,4040.000000000001,3904.0,1658.8000000000002,1092.0,0.0,0.0,0.0,0.0,996.0
3172682,3,28339.0,27638.799999999996,3380.0000000000036,2079.999999999996,9600.0,860.0,2232.0,760.0,2688.0,4838.8,1200.0,0.0,0.0,0.0,0.0,0.0
3172942,4,39903.0,15894.800000000003,4000.0000000000045,104.00000000000003,3864.0,1852.0,1652.0,952.0,204.0,1258.8000000000002,1228.0,579.9999999999995,200.0,0.0,0.0,0.0
3173982,2,12335.0,17700.000000000007,6500.000000000004,519.9999999999995,7800.0,0.0,1332.0,48.0,300.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
3187671,2,12384.0,13178.800000000003,2828.000000000003,160.0,1200.0,1827.9999999999995,3080.0,0.0,1708.0,1258.8000000000002,856.0,260.0000000000004,0.0,0.0,0.0,296.0000000000004
3188511,5,41648.0,29740.000000000004,2600.000000000004,1920.0,7200.0,168.0,380.0,200.0,2984.0,7528.0,5160.0,1600.0,0.0,0.0,0.0,0.0
3190003,4,38528.2,17499.999999999993,3639.9999999999964,2079.999999999996,6000.0,800.0000000000005,2172.0,180.0,1440.0,0.0,1188.0,0.0,0.0,0.0,0.0,1324.0
3190471,7,142916.8,31328.0,3740.0000000000036,1800.0,6599.999999999995,4784.0,2880.0,0.0,2356.0,8148.0,1020.0,0.0,0.0,0.0,0.0,6123.999999999995
3192261,2,13164.2,14470.799999999997,1323.999999999996,24.0,3680.0,1556.0000000000005,2980.0,0.0,2008.0,1258.8000000000002,680.0,0.0,960.0,0.0,0.0,0.0
3192591,5,40383.0,36318.8,7020.0,624.0,6600.0,8000.000000000004,1248.0,784.0,6000.0,3898.7999999999997,768.0,216.0,1160.0,0.0,0.0,0.0
3193511,4,38700.0,18487.999999999996,2859.999999999996,1040.0000000000005,10020.0,0.0,452.0,703.9999999999999,2200.0,0.0,1212.0,0.0,0.0,0.0,0.0,0.0
3206343,4,35459.6,21551.999999999993,1299.999999999996,3120.0,8799.999999999996,348.0,1324.0,0.0,2496.0,1764.0,0.0,0.0,2400.0,0.0,0.0,0.0
3206621,4,35000.0,37831.999999999985,2859.999999999996,3120.0,9000.0,60.0,3464.0,476.0,7096.0,11456.0,300.0,0.0,0.0,0.0,0.0,0.0
3208281,2,13821.0,26166.799999999996,2340.0,1299.999999999996,8724.0,6051.999999999996,2260.0,160.00000000000006,444.0,2946.7999999999997,780.0,1160.0000000000005,0.0,0.0,0.0,2648.0
3209881,2,17972.6,17974.8,3039.999999999996,519.9999999999995,6000.0,0.0,1912.0,1496.0,2500.0,2506.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0
3210323,3,23782.0,18326.800000000007,3380.0000000000036,611.9999999999995,8100.0,360.0,1248.0,240.0,540.0,2410.7999999999997,836.0,0.0,600.0,0.0,0.0,0.0
3210351,2,20000.0,23122.8,2103.999999999996,24.0,8160.0,5096.0,1968.0,0.0,576.0,3514.7999999999997,1680.0,0.0,0.0,0.0,0.0,0.0
3211401,1,1628.2,13512.0,3144.0,24.0,1680.0,0.0,3720.0,480.0,3624.0,0.0,240.0,0.0,600.0,0.0,0.0,0.0
3213561,2,16859.0,19918.800000000007,2600.000000000004,1040.0000000000005,5400.0,960.0,2096.0000000000005,0.0,1212.0,2206.8,804.0,0.0,3600.0,0.0,0.0,0.0
3214541,6,63454.0,22231.999999999993,1659.999999999996,1800.0,1380.0,6952.0,2904.0,399.9999999999996,720.0,4800.0,1616.0,0.0,0.0,0.0,0.0,144.0
3215301,4,31000.0,23903.999999999996,2103.999999999996,1584.0,11400.0,756.0,948.0,1412.0,1680.0,0.0,1020.0,0.0,3000.0,0.0,0.0,0.0
3215961,7,155760.0,52256.00000000003,3120.000000000003,759.9999999999995,21600.000000000007,9872.000000000004,3068.0,1052.0000000000002,4024.0,4100.0,3960.0,220.0,480.0,0.0,0.0,12208.000000000004
3228351,5,46461.0,25340.0,4635.999999999999,984.0,4128.0,4188.0,2580.0,1160.0000000000002,3552.0,1272.0,2600.0,0.0,240.0,0.0,0.0,3468.0
3233021,2,14029.0,28954.799999999992,3264.0,5559.999999999999,4656.0,2804.0,2616.0,60.0,4920.0,3394.8,1080.0,0.0,600.0,0.0,0.0,0.0
3233121,3,26210.0,20110.8,260.0000000000004,207.9999999999996,9864.0,1488.0,2452.0,0.0,2900.0,2614.7999999999997,324.0,0.0,0.0,0.0,0.0,2640.0
3234051,6,65000.0,35839.999999999985,6891.999999999996,3200.0000000000036,10560.0,4292.0,3436.0,644.0,1704.0,1104.0,2268.0,1500.0,240.0,0.0,0.0,0.0
3234901,5,40575.0,24775.999999999993,2079.999999999996,2120.0000000000005,12000.0,2795.999999999996,1220.0,240.0,1800.0,1160.0,400.0,0.0,960.0,0.0,0.0,5616.0
3237621,2,18388.8,25794.8,2060.000000000004,5439.999999999995,6600.0,456.0,4164.0,140.00000000000037,4800.0,1258.8000000000002,876.0,0.0,0.0,0.0,0.0,0.0
2967285,3,23451.6,23051.999999999996,4416.0,2064.0000000000036,6540.0,684.0,2964.0,51.999999999999964,1884.0,4288.0,160.0,0.0,0.0,0.0,0.0,0.0
2967745,2,15745.4,11646.800000000001,3120.0,1040.0000000000005,4140.0,0.0,480.0,0.0,600.0,1258.8000000000002,1008.0,0.0,0.0,0.0,0.0,0.0
2973245,6,50496.0,56786.80000000003,4616.000000000005,3348.000000000003,11640.0,10156.0,6056.0,840.0,12076.0,3758.7999999999997,4296.0,0.0,0.0,0.0,0.0,3744.0
2975935,2,11500.0,30496.0,2528.000000000004,3060.0000000000036,10608.0,3728.0,1652.0,584.0,5680.0,0.0,1356.0,1299.999999999996,0.0,0.0,0.0,0.0
2977555,1,1010.0,12066.800000000003,4680.0,1820.000000000004,3132.0,0.0,336.0,240.00000000000006,480.0,1258.8000000000002,0.0,120.0,0.0,0.0,0.0,0.0
2989335,5,45000.0,25819.999999999996,3795.9999999999964,519.9999999999995,8856.0,2328.000000000004,2620.0,60.0,3056.0,3468.0,1116.0,0.0,0.0,0.0,0.0,2784.0
2990175,3,25523.0,20330.8,2892.0,468.0,951.9999999999995,2832.0000000000005,3564.0,72.0,1608.0,2782.7999999999956,2964.0,1200.0,996.0,0.0,0.0,0.0
2992035,2,18513.4,35104.0,1899.999999999996,3160.0000000000036,9600.0,996.0,2052.0,1719.9999999999998,10952.000000000002,860.0,3864.0,0.0,0.0,0.0,0.0,0.0
2992895,6,54448.8,38826.799999999996,6240.0,1112.0,14400.0,6168.0,1120.0,48.0,4480.0,3658.7999999999997,1600.0,0.0,0.0,0.0,0.0,0.0
2994505,7,96867.6,42044.0,4839.999999999996,1560.0,10308.0,5200.000000000004,2948.0,1200.0,5036.0,8588.000000000004,2364.0,0.0,0.0,0.0,0.0,5044.0
2994735,2,10688.0,8895.999999999996,2859.999999999996,320.0,2628.0,900.0000000000001,572.0,264.00000000000006,1200.0,0.0,56.0,0.0,96.0,0.0,0.0,0.0
2995005,6,51239.6,24630.800000000003,1508.000000000004,416.0000000000004,11484.0,1900.0000000000002,1080.0,199.99999999999994,456.0,5242.799999999999,1036.0,1200.0,108.0,0.0,0.0,0.0
2997625,5,50000.0,27907.99999999999,6260.000000000004,2279.999999999996,6600.0,2379.999999999996,3628.0,180.0,2652.0,1352.0,1892.0,684.0,0.0,0.0,0.0,0.0
3002185,3,23856.0,18814.799999999996,3183.999999999999,260.0000000000004,7800.0,352.0,3492.0,0.0,736.0,1258.8000000000002,1696.0,36.0,0.0,0.0,0.0,0.0
3002805,2,16727.0,14939.999999999998,3120.0,260.0000000000004,8340.0,804.0,1104.0,144.0,336.0,0.0,832.0,0.0,0.0,0.0,0.0,0.0
3002965,3,28619.0,26586.799999999992,2340.0,1200.0,9120.0,760.0,2308.0,2060.0,3387.9999999999986,1618.8000000000002,1512.0,1680.0,600.0,0.0,0.0,0.0
3005855,4,33984.4,22408.0,3380.0000000000036,1299.999999999996,8100.0,112.0,2616.0,320.0,1900.0,3480.0,960.0,240.0,0.0,0.0,0.0,0.0
3007755,2,13680.0,22238.800000000003,2600.000000000004,2340.0,5316.0,4144.0,2140.0,724.0000000000001,924.0000000000001,1586.8000000000002,1264.0,0.0,1200.0,0.0,0.0,1636.0
3008565,3,21460.0,18134.800000000007,1560.0,519.9999999999995,4740.0,1130.0000000000005,2324.0,260.0000000000004,3360.0,3070.7999999999997,528.0,522.0,120.0,0.0,0.0,1580.0
3045795,5,41619.0,44182.80000000002,5960.000000000005,800.0,6900.000000000004,2500.000000000004,3228.0,540.0,10340.0,10298.800000000001,3496.0,120.0,0.0,0.0,0.0,5996.000000000005
3049844,3,27046.0,22286.800000000007,3536.0000000000036,260.0000000000004,7152.0,1052.0,372.0,416.0,6016.0,2266.8,1056.0,0.0,160.0,0.0,0.0,0.0
3052984,1,9360.0,7176.000000000005,1820.000000000004,260.0000000000004,2568.0,60.0,780.0,44.0,48.0,1296.0,24.0,276.0,0.0,0.0,0.0,0.0
3054134,3,27881.0,13962.79999999999,2079.999999999996,1299.999999999996,8799.999999999996,0.0,336.0,48.0,140.0,1258.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0
3057804,2,14327.0,16330.800000000001,1716.0,1040.0000000000005,4296.0,716.0,228.0,719.9999999999995,600.0,6490.799999999999,464.0,0.0,60.0,0.0,0.0,0.0
3059704,3,24878.0,25424.8,5460.0,1040.0000000000005,5952.000000000004,586.0,1824.0,283.9999999999996,3244.0,4870.799999999999,964.0,0.0,1200.0,0.0,0.0,4280.000000000004
3090233,3,21659.0,26850.799999999996,4579.999999999995,1640.0000000000002,6000.0,1160.0,2580.0,2200.0,2212.0,5078.799999999999,0.0,1400.0,0.0,0.0,0.0,0.0
3091214,2,16431.0,22714.8,2600.000000000004,3639.9999999999964,5940.0,348.0,4028.0,960.0,1060.0,3058.8,1080.0,0.0,0.0,0.0,0.0,2020.0
3091833,2,15876.0,11643.99999999999,2163.999999999996,780.0,5400.0,0.0,460.0,36.0,1268.0000000000002,20.0,180.0,1335.999999999996,0.0,0.0,0.0,0.0
3092734,7,80738.8,34187.99999999999,3879.9999999999964,3879.9999999999964,9600.0,0.0,360.0,3900.0,5796.0,6604.0,0.0,48.0,120.0,0.0,0.0,0.0
3097093,1,4108.0,10659.999999999998,404.0,80.0,960.0,0.0,360.0,144.0,7311.999999999999,0.0,500.0,0.0,900.0,0.0,0.0,0.0
3097383,6,60000.0,39124.0,1160.0000000000005,1560.0,17448.0,5616.000000000004,3340.0,0.0,4000.0,5199.999999999995,800.0,0.0,0.0,0.0,0.0,7392.0
3097633,3,20513.0,12376.000000000005,1560.0,1379.9999999999998,4200.0,1060.0,1680.0,131.99999999999991,160.0,1648.0,556.0,0.0,0.0,0.0,0.0,0.0
3098263,4,34268.0,37066.799999999996,5120.000000000004,980.0,6096.0,6420.0,516.0,812.0000000000002,1340.0000000000002,12370.8,1132.0,0.0,2280.0,0.0,0.0,1720.0
3098624,2,14795.0,7948.0,1716.0,156.0,3216.0,0.0,816.0,440.0,1148.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0
3100915,6,65410.2,40496.00000000003,7959.999999999995,3080.0000000000036,14000.00000000004,1224.0,4608.0,1420.0000000000002,2696.0,1176.0,2752.0,1580.0,0.0,0.0,0.0,0.0
3102403,4,32450.0,32754.800000000003,2020.000000000004,1040.0000000000005,12888.0,3699.999999999996,5272.0,140.00000000000037,3640.0,2086.7999999999997,968.0,1000.0,0.0,0.0,0.0,3928.0
3102774,2,10418.0,23430.8,3380.000000000001,140.0,10752.0,1299.999999999996,3996.0,108.0,1560.0,1258.8000000000002,876.0,0.0,60.0,0.0,0.0,3896.0
3104463,2,17020.8,18262.800000000003,2600.000000000004,3639.9999999999964,1200.0,2340.0,1736.0,400.0,2636.0,1474.8000000000002,540.0,1296.0,400.0,0.0,0.0,0.0
3105594,6,54398.2,27362.000000000004,7800.0,2600.000000000004,6648.0,1410.0,2400.0,600.0,1800.0,2304.0,1800.0,0.0,0.0,0.0,0.0,6600.0
3105793,1,7329.0,13476.000000000004,3380.0000000000036,780.0,2352.0,4572.0,1192.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0
3106313,2,14340.0,13996.0,2876.000000000004,2079.999999999996,3696.0,552.0,1500.0,376.0,0.0,300.0,1896.0,0.0,720.0,0.0,0.0,0.0
3106493,5,40259.0,34542.80000000001,2912.000000000004,1040.0000000000005,8592.0,2580.0,3360.0,572.0,4308.0,7938.8,960.0,0.0,2280.0,0.0,0.0,5536.0
3110233,7,72000.0,19860.0,4680.0,1040.0000000000005,8400.0,0.0,2140.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3142233,4,39000.0,32272.0,10748.000000000004,1779.999999999996,4920.0,932.0,3308.0,36.0,2520.0,6507.999999999996,480.0,1040.0000000000005,0.0,0.0,0.0,0.0
3144283,2,17380.4,21466.800000000003,3120.0,1040.0000000000005,10800.0,0.0,1488.0,1140.0,2040.0,1258.8000000000002,500.0,80.0,0.0,0.0,0.0,0.0
3144863,2,10471.0,17315.999999999993,519.9999999999995,519.9999999999995,780.0,6008.0,1916.0,600.0,540.0,5264.0,748.0,0.0,420.0,0.0,0.0,0.0
3145913,2,13394.4,38780.00000000001,2892.0,1664.000000000004,7080.0,5679.999999999995,4616.0,399.9999999999996,2640.0000000000005,9680.0,444.0,1296.0,2388.0,0.0,0.0,1308.0
3146123,1,2114.0,29934.8,4488.0,3240.0,10440.0,196.0,2724.0,1720.0000000000002,5840.0,1258.8000000000002,28.0,0.0,0.0,0.0,0.0,0.0
3146783,2,10072.0,14791.999999999996,5199.999999999995,312.0,4500.0,0.0,2992.0,152.0,1296.0,300.0,40.0,0.0,0.0,0.0,0.0,0.0
3148693,6,63459.0,37362.799999999996,4579.999999999995,7600.000000000004,10800.0,3184.0,7440.0,159.99999999999963,900.0,2698.8,0.0,0.0,0.0,0.0,0.0,0.0
3149243,5,50000.0,25748.0,4160.000000000005,1531.999999999996,14400.0,1000.0,1932.0,0.0,1200.0,1092.0,132.0,0.0,300.0,0.0,0.0,0.0
3149473,5,44674.2,27248.000000000007,7280.000000000004,3120.0,10500.0,812.0,1080.0,1280.0000000000002,2012.0,0.0,1164.0,0.0,0.0,0.0,0.0,0.0
3149943,6,64138.0,43498.79999999999,3380.0000000000036,1160.0000000000005,15900.0,2143.9999999999995,5228.0,140.0,1424.0,6066.799999999997,4696.0,0.0,3360.0,0.0,0.0,2388.0
3150763,4,34836.0,17434.8,3663.9999999999964,543.9999999999995,9948.0,0.0,1420.0,0.0,600.0,1258.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0
3152193,1,7056.0,6534.7999999999965,1479.999999999996,20.0,1272.0,0.0,292.0,168.0,1108.0,1258.8000000000002,924.0,12.0,0.0,0.0,0.0,0.0
3163723,2,11155.2,25638.799999999996,1584.0,24.0,16800.0,2500.0,144.0,240.0,372.0,1586.8000000000002,0.0,0.0,2388.0,0.0,0.0,0.0
3164883,1,5005.0,36504.0,519.9999999999995,519.9999999999995,24000.0,2340.0,2736.0,2220.0,2784.0,0.0,1384.0,0.0,0.0,0.0,0.0,0.0
3167053,3,26278.6,24096.000000000007,3656.0000000000036,1904.000000000004,7080.0,40.0,1240.0,92.0,1732.0,5804.0,1260.0,1288.0,0.0,0.0,0.0,0.0
3167403,2,12288.0,18296.0,936.0,3900.0,12960.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168633,5,44519.0,24178.80000000001,5876.000000000004,260.0000000000004,3420.0,2880.000000000001,1624.0000000000002,2223.9999999999995,2124.0,3126.800000000004,884.0,480.0,1280.0,0.0,0.0,712.0
3168963,1,4859.0,30454.8,1560.0,1560.0,8400.0,3836.0,2540.0,2340.0,7083.999999999999,1898.8000000000002,1236.0,0.0,0.0,0.0,0.0,6731.999999999996
3171343,6,58043.0,21348.799999999992,5283.999999999995,1299.999999999996,4644.0,1390.0000000000005,2076.0,120.0,3400.0,2734.7999999999997,400.0,0.0,0.0,0.0,0.0,1720.0
3172683,3,28339.0,25630.799999999996,2600.000000000004,1299.999999999996,10200.0,912.0,1904.0,440.0,1840.0,5158.8,1276.0,0.0,0.0,0.0,0.0,0.0
3173963,2,15186.2,11178.800000000005,2600.000000000004,260.0000000000004,3900.0,396.0,844.0,0.0,840.0,1458.8000000000002,880.0,0.0,0.0,0.0,0.0,0.0
3187172,3,20315.8,42142.80000000004,4892.000000000004,783.9999999999998,3696.0,16092.0,5156.0,1299.9999999999998,1448.0000000000002,3386.8,2860.0,0.0,2528.0,0.0,0.0,1192.0
3188222,2,11257.0,14683.999999999995,3563.999999999997,1040.0000000000005,4500.0,255.9999999999996,2220.0,1424.0000000000005,0.0,0.0,900.0,780.0,0.0,0.0,0.0,0.0
3189672,1,3220.0,10091.999999999996,3171.999999999996,624.0,2784.0,943.9999999999999,360.0,504.0,144.0,0.0,1136.0,423.9999999999996,0.0,0.0,0.0,0.0
3190412,3,24615.8,40562.79999999999,2796.0,5120.0,1620.0,4272.0,2688.0,2468.0000000000005,6920.0,11858.8,2420.0,0.0,400.0,0.0,0.0,316.0
3190472,7,148026.0,30280.000000000007,4160.000000000005,2600.000000000004,6600.0,3000.0,3000.0,0.0,1200.0,8160.0,1560.0,0.0,0.0,0.0,0.0,3747.9999999999964
3190972,7,76000.0,24307.999999999985,1479.999999999996,1927.999999999996,6636.0,6039.999999999996,2388.0,540.0,2192.0,1536.0,1508.0,60.0,0.0,0.0,0.0,3372.0
3191182,2,11051.0,8943.999999999995,3195.9999999999964,24.0,3888.0,56.0,564.0,404.0000000000004,0.0,0.0,764.0,0.0,48.0,0.0,0.0,0.0
3192592,5,40383.0,45546.79999999998,3015.999999999996,3868.0000000000036,9588.0,6119.999999999996,1068.0,2372.000000000001,8428.0,5266.8,4192.0,668.0,960.0,0.0,0.0,0.0
3193332,1,4160.6,10523.999999999998,2379.999999999996,231.9999999999996,1800.0,120.0,588.0,307.9999999999999,4992.0,48.0,16.0,0.0,40.0,0.0,0.0,0.0
3193512,4,38700.0,24334.799999999985,3639.9999999999964,1299.999999999996,14400.0,0.0,180.0,287.99999999999994,2056.0,1258.8000000000002,1212.0,0.0,0.0,0.0,0.0,0.0
3208282,2,13821.0,25178.8,2547.999999999996,1040.0000000000005,8724.0,3507.999999999996,2884.0,0.0,2444.0,3122.7999999999993,128.0,780.0,0.0,0.0,0.0,2688.0
3209882,2,18210.2,22454.8,3300.0,780.0,6000.0,0.0,2164.0,2544.000000000001,5160.0,2506.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0
3210324,3,24070.0,18474.799999999996,2079.999999999996,536.0000000000005,8100.0,504.0,1116.0,200.0,1827.9999999999998,2374.7999999999997,1136.0,0.0,600.0,0.0,0.0,0.0
3210352,2,20000.0,27766.799999999996,9099.999999999996,1040.0000000000005,8640.0,864.0,3480.0,156.0,804.0,2746.7999999999997,936.0,0.0,0.0,0.0,0.0,0.0
3210482,6,68004.0,33340.00000000001,1664.0000000000005,1040.0000000000005,11100.0,1652.0,5160.0,0.0,4000.0,3520.0,5204.0,0.0,0.0,0.0,0.0,0.0
3214542,6,57470.0,36783.99999999999,3120.0,2088.0,2399.9999999999964,3700.0000000000005,3996.0,1120.0,14400.0,3600.0,2348.0,0.0,12.0,0.0,0.0,1923.999999999996
3214982,2,14459.0,21376.0,4140.0,2600.000000000004,1344.0,5019.999999999995,2020.0,852.0,1840.0,800.0,1200.0,1560.0,0.0,0.0,0.0,408.0
3215302,4,31000.0,27308.000000000007,3380.0000000000036,2079.999999999996,9600.0,372.0,948.0,1400.0000000000007,2736.0,0.0,3792.0,0.0,3000.0,0.0,0.0,0.0
3215962,7,160759.4,56860.0,3596.0000000000036,3179.9999999999964,21600.000000000007,7676.000000000004,3924.0,3787.9999999999995,4176.0,3816.0,4900.0,124.0,80.0,0.0,0.0,12348.000000000004
3228352,5,45753.8,21614.80000000001,2816.000000000004,780.0,4128.0,3800.0000000000005,1428.0,1552.0000000000002,844.0,4466.799999999999,1440.0,0.0,360.0,0.0,0.0,3508.0
3233022,2,14029.0,24634.799999999996,3048.0,1200.0,6720.0,1664.0,2296.0,860.0,2680.0,3626.8,1520.0,120.0,900.0,0.0,0.0,0.0
3233122,3,26210.0,22074.799999999996,2703.999999999996,207.9999999999996,9864.0,1196.0,2076.0,0.0,1224.0,3350.7999999999997,1452.0,0.0,0.0,0.0,0.0,2676.0
3235752,2,13429.0,10104.000000000004,519.9999999999995,363.9999999999996,3684.0,64.0,548.0,144.0,60.0,2484.0,1636.0,0.0,600.0,0.0,0.0,0.0
3236052,4,38000.0,65720.80000000002,4400.000000000004,7400.000000000004,14364.0,6948.0,5540.0,2520.0,14940.0,9138.8,0.0,170.00000000000037,300.0,0.0,0.0,6144.0
3236142,5,45000.0,36172.0,3639.9999999999964,2600.000000000004,16800.0,528.0,7648.0,320.0,1824.0,0.0,2812.0,0.0,0.0,0.0,0.0,0.0
3237602,2,12913.4,13562.800000000001,1560.0000000000002,624.0,3528.0,1968.0,1516.0,696.0,936.0,2734.7999999999997,0.0,0.0,0.0,0.0,0.0,1748.0
3250711,2,14068.8,30467.999999999996,4500.0,800.0,7200.0,1124.0,6128.0,911.9999999999998,8628.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0
3251053,6,58455.8,51312.00000000002,4240.0000000000055,3400.0000000000036,24000.0,11592.0,700.0,0.0,5576.0,-320.0,2124.0,0.0,0.0,0.0,0.0,0.0
3251831,4,30296.0,36842.79999999999,6535.999999999996,3720.0,10200.0,340.0,3988.0,1664.0,6596.0,2558.8,440.0,0.0,800.0,0.0,0.0,0.0
3252701,1,9071.0,8699.999999999995,2079.999999999996,1040.0000000000005,3360.0,0.0,1640.0,280.00000000000045,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3253531,7,79974.2,50082.8,3420.0,4400.000000000005,17712.0,9220.0,3752.0,800.0000000000005,2956.0,2758.7999999999997,2264.0,0.0,2800.0,0.0,0.0,6816.0
3253551,2,12059.0,11462.800000000005,2600.000000000004,1560.0,2700.0,88.0,1816.0,0.0,1440.0,1258.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0
3254221,1,3378.0,32598.8,4340.0,208.0,4800.0,8948.000000000004,6744.0,0.0,552.0,2866.8,2580.0,1560.0,0.0,0.0,0.0,3356.0
3254411,2,14081.0,17246.8,3639.999999999999,519.9999999999995,4200.0,724.0,2908.0,280.0,1880.0,1258.8000000000002,1836.0,0.0,0.0,0.0,0.0,0.0
3254951,3,25325.2,16950.80000000001,1628.000000000004,519.9999999999995,3852.0,1588.0000000000005,3320.0,79.99999999999991,752.0,4270.799999999999,720.0,40.0,180.0,0.0,0.0,3544.0
3255581,6,55209.8,52167.99999999999,5679.999999999995,2360.0,11376.0,7952.000000000004,2516.0,4635.999999999999,8504.0,5280.0,3264.0,0.0,600.0,0.0,0.0,3776.0
3257312,7,96507.0,30362.799999999992,300.0000000000004,5939.999999999996,12600.0,1580.0,2508.0,111.99999999999997,3396.0,3486.8,0.0,0.0,440.0,0.0,0.0,0.0
3257421,3,26600.0,20200.000000000007,2300.000000000004,1520.0000000000002,7020.0,780.0,2500.0,480.0,4560.0,0.0,0.0,1040.0000000000005,0.0,0.0,0.0,0.0
3257584,4,32000.0,15671.999999999996,728.0000000000005,260.0000000000004,9540.0,40.0,2000.0,80.0,1704.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0
3258311,2,11701.0,21348.0,3120.0,1480.0000000000002,12036.0,228.0,1188.0,99.99999999999997,2596.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
3258351,5,41999.4,30150.799999999996,3284.000000000001,2064.0000000000036,11400.0,1080.0,2808.0,2739.9999999999964,2960.0,3814.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0
3258681,2,12048.0,9990.800000000005,2468.000000000004,543.9999999999995,2316.0,0.0,860.0,96.0,920.0,1426.8000000000002,544.0,96.0,720.0,0.0,0.0,0.0
3258841,4,36000.0,22516.000000000007,8360.000000000004,363.9999999999996,7656.0,39.999999999999964,2592.0,1080.0000000000002,0.0,1224.0,0.0,0.0,1200.0,0.0,0.0,0.0
